DangKyID,HocVienID,LopID,Target_BoHoc,TyLeChuyenCan_NuaDau,SoBuoiVang_NuaDau,SoBuoiVangDau,DiemGiuaKy,KetQuaGiuaKy,SoNgayDangKySom,TuoiHocVien,KhoaHocID,GiangVienID,DiaDiemID
17957,9603,253,0,0.9,1,0,3.7,0,24,15,1,2,11
15706,8523,179,0,1,0,0,3.7,0,2,16,4,4,2
18126,9991,260,0,0.833333,2,2,8,1,5,19,4,7,11
15080,8177,154,0,0.8,3,0,10,1,14,25,5,1,1
18312,9260,266,0,1,0,0,7.9,1,19,28,1,2,7
15918,9610,187,0,0.75,3,0,3.1,0,18,25,4,4,11
17068,8038,224,0,0.833333,2,0,4.1,0,2,19,3,7,16
18896,9803,288,0,1,0,0,7.4,1,9,19,4,3,16
17584,8914,241,0,0.916666,1,0,6.3,1,22,25,4,1,9
18100,8060,259,0,0.833333,2,0,3.7,0,27,28,3,7,4
17307,8408,232,0,0.933333,1,1,8.6,1,1,15,5,3,1
16571,8749,208,0,1,0,0,8.3,1,21,23,2,7,6
17813,8817,247,0,0.9,1,0,5.8,1,7,20,2,6,1
15498,9747,169,1,0.5,6,0,9.8,1,10,16,4,10,2
18787,8418,284,0,0.75,3,1,6.6,1,17,22,4,2,12
16818,9877,217,0,1,0,0,6.9,1,3,28,2,7,13
15698,8979,179,0,1,0,0,9.6,1,19,24,4,4,2
15368,9856,163,0,0.9,1,1,4.5,0,1,21,2,1,16
18383,9295,268,0,0.9,1,1,8.2,1,6,27,1,4,16
16448,9959,204,1,0.8,2,1,8.1,1,20,28,2,3,2
18138,8717,261,0,0.933333,1,0,4.5,0,29,20,5,1,12
18590,8504,276,0,1,0,0,9.2,1,22,26,5,4,13
17493,9046,237,0,0.7,3,0,5.9,1,12,16,2,2,15
18008,9856,255,0,0.933333,1,0,9.3,1,4,21,5,6,5
17806,9847,247,1,0.7,3,0,4.2,0,14,22,2,6,1
18036,9572,256,0,0.933333,1,0,6.3,1,21,24,5,1,9
15377,8132,163,1,0.6,4,1,5,1,9,21,2,1,16
16861,9664,218,1,0.5,5,0,9.1,1,22,18,2,8,11
18088,8252,259,1,0.75,3,0,5,1,26,20,3,7,4
15146,8260,157,0,0.916666,1,0,9.1,1,22,25,3,7,13
16424,9646,202,0,0.9,1,0,7.8,1,8,28,1,8,2
17981,8380,253,0,1,0,0,9.2,1,1,29,1,2,11
18343,9855,268,0,1,0,0,4,0,25,17,1,4,16
18484,8251,272,0,0.9,1,0,5,1,14,26,1,7,6
18696,8764,281,1,0.833333,2,1,7.3,1,13,22,3,2,4
17026,8185,224,0,1,0,0,3.5,0,21,26,3,7,16
17739,8075,246,0,0.7,3,1,4.4,0,21,26,1,9,16
16686,9917,214,0,0.9,1,0,7.3,1,9,15,1,7,16
15444,8163,166,1,0.833333,2,0,2.6,0,19,19,3,6,6
15771,8826,181,0,1,0,0,4.5,0,14,17,4,2,3
17081,8807,224,0,1,0,0,3.1,0,21,22,3,7,16
16640,8524,212,1,0.583333,5,0,6.7,1,24,24,4,3,5
18589,8525,276,0,0.866666,2,0,7.7,1,7,26,5,4,13
18467,9803,271,0,0.9,1,0,9.8,1,27,21,2,5,13
15388,9282,164,0,0.9,1,0,7.6,1,1,25,2,5,9
18078,9686,259,0,0.916666,1,0,8.4,1,29,18,3,7,4
18521,8050,273,0,0.9,1,0,4.2,0,10,30,2,7,6
17514,8161,238,0,1,0,0,5.9,1,3,14,4,3,9
18895,8174,288,0,0.916666,1,0,9.4,1,12,27,4,3,16
16282,9668,197,0,0.933333,1,0,3.6,0,15,16,5,10,10
16670,8696,213,0,0.9,1,1,4,0,24,28,2,2,4
15996,8569,189,0,0.9,1,1,5,1,7,28,1,1,16
18034,8126,256,1,0.8,3,0,3.3,0,11,16,5,1,9
15510,8733,169,0,0.833333,2,0,8.4,1,18,25,4,10,2
18413,8759,269,0,1,0,0,5.2,1,10,19,2,5,1
18335,8706,268,0,0.9,1,0,8.5,1,16,23,1,4,16
17897,9510,250,0,0.9,1,0,8.4,1,16,18,1,3,11
16481,9931,205,0,0.916666,1,1,8.7,1,7,25,4,1,7
19010,9746,291,0,0.8,2,0,5.4,1,5,29,2,8,6
15405,9093,165,0,0.833333,2,1,7.1,1,4,23,3,1,6
15037,9082,152,1,0.533333,7,0,5.7,1,15,16,5,1,11
17153,8322,226,0,0.8,3,1,9.7,1,20,28,5,10,13
16935,9896,220,0,0.833333,2,0,8,1,14,30,4,6,11
18135,9633,261,1,0.733333,4,0,8.2,1,8,24,5,1,12
18027,8665,256,0,0.933333,1,0,9.3,1,18,25,5,1,9
18140,8928,261,0,0.933333,1,0,9.1,1,1,21,5,1,12
16651,8080,212,0,0.833333,2,1,8.3,1,18,22,4,3,5
18580,8786,276,0,0.866666,2,1,8.9,1,25,24,5,4,13
16879,8556,219,0,0.916666,1,0,4.1,0,22,23,4,6,4
19210,8665,299,0,0.9,1,0,3.1,0,1,25,1,3,5
18179,9729,262,0,0.833333,2,0,8.6,1,5,21,3,7,2
16059,8391,189,0,0.8,2,0,7.7,1,23,18,1,1,16
15008,8365,152,0,0.933333,1,0,8.7,1,5,22,5,1,11
16504,8853,205,0,0.833333,2,2,5.6,1,23,23,4,1,7
17140,9039,226,0,0.866666,2,0,6.8,1,13,21,5,10,13
16953,9937,221,0,0.75,3,0,3.1,0,18,26,4,3,6
17242,8099,229,0,0.916666,1,0,5.3,1,21,26,3,2,2
18347,9684,268,0,1,0,0,5,1,20,25,1,4,16
18512,9135,273,0,0.8,2,0,4.5,0,2,15,2,7,6
15173,8864,158,0,0.9,1,1,8.5,1,19,25,2,2,11
18373,9062,268,1,0.8,2,0,5.1,1,21,28,1,4,16
15881,9461,185,0,0.916666,1,0,6.9,1,26,16,3,9,5
18519,8513,273,0,0.9,1,0,8.1,1,23,19,2,7,6
15359,8512,163,0,0.9,1,0,4.4,0,15,15,2,1,16
15945,9499,188,0,0.866666,2,0,5.9,1,9,17,5,5,2
16938,9421,220,0,0.833333,2,1,9.9,1,11,25,4,6,11
17579,9182,241,0,0.916666,1,1,4.8,0,17,15,4,1,9
18878,8720,288,0,0.833333,2,1,4.6,0,16,18,4,3,16
15067,9129,154,0,0.866666,2,2,9.3,1,14,19,5,1,1
16230,8293,194,1,0.6,4,0,7,1,11,24,2,9,15
15109,8207,156,0,0.8,3,0,7.7,1,27,19,5,5,15
18142,9486,261,0,1,0,0,9.5,1,6,18,5,1,12
16000,9089,189,1,0.8,2,0,8.8,1,8,27,1,1,16
15845,9130,184,1,0.583333,5,0,8.9,1,18,19,3,3,4
18147,8230,261,0,1,0,0,5.3,1,9,17,5,1,12
15829,9426,183,0,0.916666,1,0,4.9,0,7,28,3,2,1
15874,9437,185,0,0.75,3,1,6.1,1,9,27,3,9,5
18058,8897,258,0,1,0,0,3.8,0,28,16,3,2,12
16366,8519,200,0,1,0,0,3.9,0,19,24,4,10,15
18261,9843,265,0,0.916666,1,0,6.7,1,23,21,3,6,4
19005,8224,291,0,0.8,2,0,4.5,0,6,21,2,8,6
17603,8074,242,0,0.916666,1,0,8,1,4,24,3,9,3
18277,8989,266,0,0.9,1,0,4.7,0,18,23,1,2,7
18827,9945,285,1,0.9,1,0,7.3,1,14,26,2,4,13
18233,8883,264,0,0.9,1,0,5.5,1,28,16,1,9,4
15070,8851,154,0,0.933333,1,1,9.7,1,26,29,5,1,1
15819,9065,183,0,0.833333,2,0,3.7,0,28,15,3,2,1
15624,9056,175,0,0.9,1,0,7.8,1,17,26,1,8,14
17034,9968,224,0,1,0,0,9.2,1,28,26,3,7,16
17488,8088,236,0,0.916666,1,0,5.7,1,9,22,4,10,6
16440,9540,203,1,0.666666,4,1,8.2,1,25,29,3,8,10
16010,8106,189,1,0.6,4,1,3,0,6,15,1,1,16
16656,8328,213,0,0.9,1,1,6.7,1,23,28,2,2,4
17343,8012,233,0,1,0,0,7.1,1,15,22,4,5,4
17770,8360,246,1,0.7,3,0,7.4,1,19,14,1,9,16
19157,8574,298,0,0.8,2,1,4.6,0,21,20,1,6,11
15755,8192,181,0,0.916666,1,0,8.5,1,14,23,4,2,3
17277,8478,231,0,0.833333,2,1,7.9,1,19,20,4,3,6
15686,9588,178,0,0.933333,1,0,7.5,1,25,15,5,8,8
16488,9741,205,1,0.666666,4,0,7.3,1,9,18,4,1,7
16779,8537,216,0,1,0,0,6.9,1,23,26,5,9,4
18725,8207,282,0,1,0,0,3.2,0,10,19,1,6,11
15086,8051,154,0,0.933333,1,0,7.7,1,7,17,5,1,1
18473,9328,271,0,0.8,2,0,9.8,1,15,27,2,5,13
16465,9771,204,0,0.8,2,0,4.8,0,5,17,2,3,2
16692,8680,214,0,0.6,4,1,7.3,1,11,26,1,7,16
19045,8425,293,0,0.933333,1,0,4.3,0,23,21,5,10,11
19228,9625,300,0,1,0,0,6.2,1,24,22,2,1,2
15305,9419,163,1,0.8,2,1,3.6,0,17,22,2,1,16
17771,9604,246,0,0.9,1,1,7.4,1,24,18,1,9,16
15250,9873,161,1,0.8,3,1,7.4,1,7,26,5,8,3
16675,9489,213,0,1,0,0,7.8,1,28,16,2,2,4
17765,8265,246,0,0.9,1,0,6.7,1,9,16,1,9,16
16652,9602,212,0,0.916666,1,0,8.9,1,2,23,4,3,5
17016,9085,224,0,1,0,0,9.1,1,15,15,3,7,16
18677,8267,280,0,0.9,1,1,8.9,1,6,23,1,1,12
16597,8042,209,0,0.9,1,1,5,1,28,26,1,10,6
15378,9585,163,0,0.6,4,2,9.3,1,6,18,2,1,16
15856,8660,184,0,0.916666,1,1,9.7,1,18,26,3,3,4
16513,9255,206,0,1,0,0,6.5,1,1,24,1,6,6
16389,9733,201,0,1,0,0,4.9,0,19,19,4,5,15
17073,9410,224,0,1,0,0,6.8,1,11,28,3,7,16
15267,9688,161,0,0.933333,1,0,5,1,11,22,5,8,3
17743,9312,246,0,1,0,0,9.5,1,2,14,1,9,16
17171,8964,227,0,1,0,0,8.4,1,21,15,2,3,5
15379,8679,164,0,1,0,0,7.3,1,22,23,2,5,9
15357,8341,163,0,0.7,3,1,6.6,1,4,24,2,1,16
16590,8498,209,0,0.8,2,1,7.9,1,9,29,1,10,6
16612,8057,210,0,0.9,1,0,5.1,1,8,19,1,4,10
16943,8659,220,0,1,0,0,6.6,1,22,17,4,6,11
16791,9940,216,0,0.866666,2,1,5.9,1,23,24,5,9,4
18331,9131,268,0,0.8,2,0,8.1,1,5,24,1,4,16
18499,8626,272,0,0.9,1,0,5.3,1,7,25,1,7,6
15637,9652,175,1,1,0,0,3.8,0,29,19,1,8,14
16210,8563,193,0,0.8,2,1,9.7,1,8,15,1,7,16
18375,9919,268,1,0.7,3,0,9.3,1,8,16,1,4,16
18041,8958,257,0,1,0,0,8.8,1,14,22,3,8,10
16391,9816,201,1,0.666666,4,0,9.2,1,16,22,4,5,15
17475,9477,236,0,0.833333,2,0,6.3,1,17,15,4,10,6
18780,8408,284,0,1,0,0,3.9,0,7,15,4,2,12
16203,8646,193,0,1,0,0,7.6,1,9,15,1,7,16
16715,9098,214,0,1,0,0,9.2,1,21,17,1,7,16
17397,9340,234,0,0.833333,2,1,7.8,1,18,19,3,6,16
18072,8757,258,0,0.583333,5,1,4.7,0,28,19,3,2,12
16244,9728,195,0,0.933333,1,0,8,1,19,29,5,10,9
17609,8538,243,1,0.533333,7,0,7.6,1,29,15,5,8,13
17658,8364,245,1,0.666666,5,1,7.3,1,19,23,5,10,11
16762,8115,214,0,0.7,3,2,4.2,0,28,26,1,7,16
17646,8591,244,0,0.75,3,0,3.4,0,11,18,3,9,14
16055,8683,189,1,0.7,3,1,7.5,1,23,17,1,1,16
16416,9482,202,1,0.3,7,3,10,1,22,19,1,8,2
17466,8529,235,0,0.9,1,0,3.7,0,18,27,1,4,12
18752,8754,283,0,1,0,0,3.9,0,17,28,4,6,7
18954,9172,289,1,0.6,4,1,3.1,0,20,20,2,7,12
16185,8290,193,0,0.9,1,0,5.4,1,18,22,1,7,16
16925,9554,220,1,0.666666,4,2,7.1,1,4,27,4,6,11
17414,9689,234,0,1,0,0,3.3,0,5,28,3,6,16
18455,9404,271,0,0.9,1,0,3.3,0,24,19,2,5,13
16193,9546,193,0,1,0,0,9.7,1,10,20,1,7,16
16802,9561,217,0,1,0,0,8.2,1,4,19,2,7,13
16936,8298,220,0,0.75,3,0,3.3,0,3,26,4,6,11
17053,8178,224,1,0.666666,4,1,4,0,11,28,3,7,16
17728,9122,246,0,1,0,0,5.1,1,14,19,1,9,16
15937,9168,187,0,0.916666,1,0,8.2,1,2,25,4,4,11
17669,9525,245,0,0.933333,1,1,3.4,0,3,26,5,10,11
18618,9898,277,0,0.916666,1,0,6.2,1,2,28,4,1,15
15619,8730,174,0,0.7,3,1,5.6,1,2,20,1,8,5
18275,9482,265,0,0.75,3,1,9.1,1,22,20,3,6,4
18693,9944,281,1,0.916666,1,0,5,1,21,17,3,2,4
18106,8678,260,1,0.666666,4,1,9.1,1,1,17,4,7,11
16536,8876,207,0,0.8,2,1,4.8,0,6,22,2,8,7
16387,9721,201,0,0.916666,1,0,10,1,22,23,4,5,15
19053,9769,293,0,1,0,0,3.1,0,28,21,5,10,11
17882,9624,250,1,0.7,3,1,8,1,25,26,1,3,11
18442,9612,270,0,1,0,0,3.3,0,29,29,1,2,12
17101,8717,224,0,0.833333,2,1,9,1,19,20,3,7,16
17121,8478,225,0,0.833333,2,0,5.4,1,11,20,4,9,8
18208,9585,263,0,0.916666,1,1,4.4,0,21,19,4,5,11
16100,8331,191,0,0.8,3,0,9.8,1,8,19,5,9,14
15590,9215,172,0,1,0,0,9.7,1,25,29,1,3,12
16896,8587,219,0,0.833333,2,0,9.8,1,18,18,4,6,4
15143,9896,157,1,0.666666,4,0,6,1,27,29,3,7,13
15289,8219,162,0,1,0,0,9.8,1,12,22,1,4,4
16289,9531,198,0,0.933333,1,1,8.1,1,17,29,5,3,14
17976,9605,253,0,0.9,1,0,3.6,0,4,26,1,2,11
16154,8722,193,0,0.7,3,0,4.4,0,25,25,1,7,16
16519,9552,206,0,1,0,0,3.9,0,25,18,1,6,6
18698,9341,281,0,0.916666,1,1,8.8,1,6,15,3,2,4
17552,9060,240,0,1,0,0,5.8,1,3,17,4,5,4
17798,9904,247,0,0.8,2,1,5.4,1,27,15,2,6,1
18257,8067,265,1,0.75,3,0,5.1,1,28,25,3,6,4
15399,8015,165,0,0.833333,2,1,4.4,0,2,20,3,1,6
16287,8134,197,1,0.733333,4,1,6.1,1,5,16,5,10,10
15507,9951,169,0,0.833333,2,1,4.9,0,2,16,4,10,2
18116,8305,260,1,0.75,3,1,5.7,1,16,16,4,7,11
18365,9570,268,0,0.8,2,0,6.8,1,26,14,1,4,16
15807,8056,183,0,0.916666,1,0,9.6,1,11,29,3,2,1
17698,9058,246,1,0.5,5,1,6.7,1,9,18,1,9,16
17618,8614,243,1,0.6,6,1,3.2,0,12,18,5,8,13
19060,9750,293,0,1,0,0,5.8,1,15,27,5,10,11
16058,9215,189,0,0.9,1,0,4.7,0,3,30,1,1,16
16341,8791,199,0,1,0,0,5.7,1,13,18,1,10,2
17032,8325,224,1,0.75,3,0,6.3,1,25,29,3,7,16
15077,8464,154,1,0.466666,8,1,3.6,0,16,17,5,1,1
15732,8810,179,0,0.916666,1,1,9.3,1,3,23,4,4,2
16329,8252,199,0,0.9,1,1,6.6,1,8,21,1,10,2
17588,8834,242,0,0.833333,2,0,4.6,0,23,29,3,9,3
18660,9774,279,0,0.866666,2,0,4.9,0,15,19,5,2,10
15182,8261,158,0,0.9,1,0,9.5,1,14,18,2,2,11
15448,8133,167,1,0.7,3,1,5.6,1,20,28,2,7,12
19091,8459,294,1,0.533333,7,1,4.8,0,28,24,5,4,14
17131,8455,226,0,0.933333,1,1,8.9,1,12,26,5,10,13
19030,8987,292,0,0.916666,1,0,7.1,1,28,27,4,3,4
16295,9709,198,0,0.866666,2,1,5.6,1,17,28,5,3,14
17276,8103,231,0,0.916666,1,1,5.7,1,25,22,4,3,6
18668,8203,280,0,0.9,1,0,4.6,0,24,18,1,1,12
15374,8804,163,0,0.8,2,1,6.8,1,29,24,2,1,16
17161,9089,226,0,0.933333,1,0,8.4,1,24,25,5,10,13
16454,8990,204,0,1,0,0,3.1,0,7,25,2,3,2
15549,8577,170,0,0.9,1,0,6,1,11,27,2,3,1
18122,9739,260,0,0.916666,1,1,5.2,1,10,25,4,7,11
18819,8575,285,0,0.8,2,0,9.3,1,10,26,2,4,13
19139,8801,297,1,0.5,5,0,4.9,0,23,28,1,3,12
17247,9502,229,0,0.75,3,0,7.7,1,3,22,3,2,2
15308,8182,163,0,1,0,0,5.7,1,6,14,2,1,16
15812,8246,183,0,1,0,0,6.4,1,16,27,3,2,1
15017,8548,152,0,0.866666,2,0,4.7,0,23,21,5,1,11
15111,9933,156,0,0.8,3,2,9.3,1,18,27,5,5,15
16673,8596,213,0,0.9,1,0,6.7,1,22,21,2,2,4
15758,9479,181,0,0.5,6,1,6.5,1,1,21,4,2,3
18522,9071,273,0,1,0,0,7.2,1,15,19,2,7,6
16722,9283,214,0,0.9,1,1,7.9,1,18,25,1,7,16
19205,8658,299,0,1,0,0,7.2,1,26,16,1,3,5
16367,9205,200,0,0.75,3,0,3.8,0,22,20,4,10,15
16194,8544,193,0,0.9,1,0,7.2,1,3,22,1,7,16
16241,8567,195,0,1,0,0,6.8,1,9,20,5,10,9
18120,9834,260,0,0.916666,1,0,9.1,1,18,16,4,7,11
15430,8258,166,0,0.916666,1,0,10,1,7,19,3,6,6
18606,9147,276,0,0.866666,2,0,9.8,1,27,17,5,4,13
15927,8914,187,0,0.916666,1,1,3.9,0,5,25,4,4,11
17045,9137,224,0,1,0,0,6.5,1,29,19,3,7,16
15013,8536,152,0,0.933333,1,0,4.4,0,19,19,5,1,11
16868,9121,219,0,0.916666,1,0,5.8,1,15,28,4,6,4
16189,9178,193,0,0.9,1,0,3,0,24,20,1,7,16
16288,9194,198,0,0.8,3,1,3.1,0,17,21,5,3,14
18065,9189,258,0,0.916666,1,0,4.1,0,29,27,3,2,12
16918,9174,220,0,0.916666,1,0,9.3,1,19,28,4,6,11
17106,9054,224,0,1,0,0,9.4,1,20,22,3,7,16
16495,9855,205,0,0.833333,2,0,7.1,1,1,18,4,1,7
16566,8592,208,0,1,0,0,4.5,0,26,27,2,7,6
15356,9533,163,0,0.5,5,1,7.7,1,8,21,2,1,16
17451,9583,235,0,0.9,1,1,3.4,0,24,15,1,4,12
18949,9563,288,0,0.916666,1,1,9.5,1,6,18,4,3,16
15003,9158,152,0,1,0,0,7.1,1,26,18,5,1,11
15118,9672,156,1,0.6,6,0,7.7,1,27,20,5,5,15
16632,9716,212,0,0.833333,2,1,3.3,0,23,18,4,3,5
15680,8147,178,0,0.933333,1,0,5.7,1,5,23,5,8,8
17284,8915,231,0,0.916666,1,0,4.8,0,1,27,4,3,6
18183,8613,262,0,0.916666,1,1,4.8,0,25,16,3,7,2
15001,8619,152,0,0.933333,1,0,4.9,0,23,28,5,1,11
18070,8650,258,0,0.833333,2,1,9.4,1,26,13,3,2,12
15701,8200,179,0,0.666666,4,1,4.9,0,9,20,4,4,2
16061,8759,189,1,0.7,3,0,9.9,1,17,20,1,1,16
18636,8441,278,0,0.8,2,1,7.7,1,12,24,1,4,2
16677,9902,213,0,1,0,0,7.5,1,28,24,2,2,4
17612,9096,243,0,1,0,0,9,1,3,26,5,8,13
16229,9948,194,0,1,0,0,7,1,20,20,2,9,15
16521,9479,207,0,0.9,1,0,5.5,1,10,20,2,8,7
19202,8620,299,1,0.9,1,1,3.7,0,3,23,1,3,5
15980,8536,189,1,0.6,4,1,6.6,1,20,20,1,1,16
16214,8354,193,0,0.9,1,0,3.1,0,28,29,1,7,16
15943,9442,188,0,0.933333,1,0,7.1,1,18,26,5,5,2
16552,9947,207,0,0.9,1,0,4.1,0,13,27,2,8,7
17132,8189,226,0,0.866666,2,1,7.8,1,19,20,5,10,13
18121,8996,260,0,1,0,0,5.7,1,13,29,4,7,11
15139,9827,157,0,0.916666,1,1,5,1,1,24,3,7,13
15163,9543,158,0,0.9,1,1,6.5,1,9,15,2,2,11
16642,9647,212,1,0.833333,2,0,10,1,21,15,4,3,5
15629,8021,175,0,1,0,0,3.3,0,28,23,1,8,14
16047,8607,189,1,0.6,4,0,9.4,1,24,24,1,1,16
17430,8737,234,0,0.916666,1,0,9.6,1,7,15,3,6,16
16548,9313,207,0,1,0,0,8.7,1,25,21,2,8,7
18164,8428,262,1,0.833333,2,0,6,1,2,23,3,7,2
15205,9330,159,0,0.833333,2,1,6.9,1,11,28,4,8,5
16874,8974,219,1,0.916666,1,0,6.7,1,24,17,4,6,4
16946,9194,221,0,0.833333,2,0,7,1,9,21,4,3,6
15742,9350,180,0,1,0,0,6.8,1,6,20,3,5,12
17420,9466,234,0,0.833333,2,0,7.9,1,25,23,3,6,16
17359,8210,234,1,0.583333,5,0,6.3,1,8,16,3,6,16
18370,9017,268,0,1,0,0,9.7,1,2,20,1,4,16
17530,9610,239,0,0.916666,1,0,5.5,1,27,25,3,7,3
15398,8758,165,0,0.833333,2,0,9.9,1,5,24,3,1,6
15665,8241,177,1,0.7,3,1,9.9,1,19,23,1,9,15
17751,8386,246,0,0.9,1,0,5,1,3,17,1,9,16
17909,8388,251,0,1,0,0,6.8,1,9,17,3,2,5
15465,9328,168,0,0.833333,2,0,3.5,0,3,27,3,5,9
15603,9940,173,0,0.833333,2,1,9.2,1,18,24,4,9,8
15916,8375,187,0,0.916666,1,0,7.1,1,10,24,4,4,11
15649,8537,176,0,1,0,0,9,1,12,26,1,4,6
17093,8330,224,0,0.75,3,0,7,1,13,27,3,7,16
15854,8451,184,0,0.916666,1,1,8.1,1,28,25,3,3,4
15885,9293,186,0,0.866666,2,0,5.2,1,9,14,5,5,15
17864,8322,249,1,0.75,3,0,5.7,1,24,30,4,10,12
16863,9175,218,0,0.8,2,1,9.9,1,21,21,2,8,11
16957,8477,221,1,0.75,3,0,3.7,0,6,18,4,3,6
18828,9805,285,1,0.7,3,0,7.4,1,7,14,2,4,13
16901,8879,219,0,0.833333,2,0,9.2,1,1,27,4,6,4
19164,8714,298,1,0.8,2,0,9.4,1,20,22,1,6,11
18865,8686,287,0,1,0,0,6.3,1,16,28,3,1,10
16245,8852,195,0,1,0,0,9.4,1,20,14,5,10,9
15791,8841,182,0,0.916666,1,1,3.7,0,27,29,4,3,10
16992,9153,223,0,1,0,0,6.5,1,10,23,3,2,5
18892,8770,288,0,0.916666,1,1,7.8,1,18,21,4,3,16
17704,9559,246,0,0.9,1,0,4.5,0,6,14,1,9,16
15311,9901,163,0,1,0,0,6.7,1,20,25,2,1,16
16074,9940,190,0,1,0,0,3.9,0,15,24,4,8,13
15042,8646,153,0,0.833333,2,2,8.9,1,4,14,4,2,10
18560,8308,275,0,0.8,2,1,8.7,1,19,18,1,9,15
16012,8080,189,0,1,0,0,3.2,0,26,24,1,1,16
16088,8050,190,0,0.916666,1,0,4,0,17,29,4,8,13
16517,9965,206,0,1,0,0,7.3,1,5,26,1,6,6
15477,8972,168,0,1,0,0,7.8,1,2,22,3,5,9
15803,9297,182,0,0.916666,1,1,5.9,1,17,23,4,3,10
18204,9388,263,0,0.833333,2,1,7.1,1,5,28,4,5,11
16042,9253,189,0,1,0,0,3.6,0,11,27,1,1,16
17224,8327,229,0,0.916666,1,0,4.8,0,8,23,3,2,2
18458,8129,271,0,0.8,2,0,6.4,1,14,22,2,5,13
15329,8811,163,0,0.7,3,1,6.8,1,7,24,2,1,16
16336,8131,199,0,0.9,1,1,6,1,22,24,1,10,2
18390,9112,268,0,1,0,0,7.5,1,25,16,1,4,16
17100,8674,224,0,0.916666,1,1,9.7,1,22,21,3,7,16
17174,8190,227,0,0.6,4,1,8.6,1,8,21,2,3,5
16512,8543,206,0,1,0,0,3.4,0,7,29,1,6,6
16714,8540,214,0,1,0,0,7.2,1,3,19,1,7,16
15216,8423,159,0,0.916666,1,1,4,0,14,27,4,8,5
15864,8914,184,0,1,0,0,5.2,1,3,26,3,3,4
19108,8080,295,0,0.75,3,0,6.6,1,24,23,3,7,15
16695,8813,214,0,1,0,0,10,1,29,17,1,7,16
15247,8572,161,1,0.666666,5,0,3.6,0,10,26,5,8,3
17844,8333,248,1,0.916666,1,1,5.3,1,13,26,4,5,4
16627,8562,212,0,1,0,0,5.1,1,15,19,4,3,5
18407,8372,269,0,0.8,2,1,3.8,0,10,28,2,5,1
15014,9583,152,0,0.8,3,0,9.2,1,13,14,5,1,11
17339,9318,233,0,0.916666,1,0,3.6,0,13,29,4,5,4
16279,9682,197,0,0.933333,1,1,4.8,0,18,14,5,10,10
15759,9320,181,0,0.833333,2,0,4.4,0,6,26,4,2,3
16820,9796,217,0,0.9,1,0,5.2,1,12,22,2,7,13
15073,9511,154,0,1,0,0,6.9,1,20,25,5,1,1
15328,9623,163,1,0.6,4,0,6.4,1,6,27,2,1,16
15395,9339,164,0,0.9,1,0,9.3,1,20,23,2,5,9
16242,9037,195,0,0.866666,2,2,8.9,1,8,16,5,10,9
15821,8481,183,0,0.916666,1,0,6.3,1,6,18,3,2,1
18336,8834,268,0,0.9,1,0,9.3,1,23,29,1,4,16
16411,9869,202,1,0.7,3,1,8.2,1,5,19,1,8,2
16765,9068,215,0,1,0,0,5.3,1,4,24,4,1,12
16886,8791,219,0,1,0,0,4.3,0,8,18,4,6,4
16146,9337,193,0,1,0,0,8.3,1,13,28,1,7,16
15100,8791,156,0,1,0,0,5.9,1,2,19,5,5,15
16533,8964,207,0,0.5,5,2,9.9,1,2,15,2,8,7
16581,9692,209,0,1,0,0,6.6,1,19,20,1,10,6
17377,8927,234,0,0.916666,1,0,9.3,1,24,19,3,6,16
18591,9489,276,0,0.866666,2,0,5.5,1,7,16,5,4,13
16514,8360,206,1,0.7,3,1,3.8,0,12,14,1,6,6
19255,8567,301,0,1,0,0,4.1,0,25,21,2,1,14
15942,9010,188,0,0.933333,1,0,3.2,0,27,19,5,5,2
18989,8618,291,0,0.9,1,1,6.6,1,20,18,2,8,6
16701,8920,214,0,0.9,1,1,8.5,1,17,15,1,7,16
17194,8941,228,0,0.833333,2,0,6.7,1,19,29,3,6,5
16743,8381,214,0,0.9,1,0,3.7,0,17,18,1,7,16
17376,8844,234,0,0.833333,2,0,5.1,1,17,20,3,6,16
18923,9221,288,1,0.666666,4,0,6.9,1,28,21,4,3,16
17484,9489,236,1,0.666666,4,1,8.7,1,28,15,4,10,6
17511,9201,238,0,0.916666,1,0,8.6,1,27,14,4,3,9
18288,9768,266,0,0.8,2,0,9.2,1,27,28,1,2,7
15244,9467,161,0,0.866666,2,0,6.4,1,12,25,5,8,3
17569,8590,240,0,1,0,0,9.6,1,14,23,4,5,4
15134,8127,157,1,0.583333,5,2,9.5,1,7,25,3,7,13
16431,9259,202,0,1,0,0,6.3,1,8,25,1,8,2
16799,9731,216,0,0.8,3,0,6.8,1,8,19,5,9,4
16419,9964,202,0,1,0,0,3.5,0,19,29,1,8,2
16655,8722,213,0,0.8,2,1,8.7,1,29,24,2,2,4
17911,8915,251,0,0.916666,1,0,8.9,1,13,27,3,2,5
16607,9807,210,0,1,0,0,8.9,1,26,20,1,4,10
16549,8425,207,1,0.5,5,0,8.7,1,4,21,2,8,7
15421,9119,165,0,1,0,0,4.7,0,29,29,3,1,6
15599,9679,173,0,0.75,3,3,4.2,0,8,23,4,9,8
17729,9210,246,1,0.7,3,1,5.1,1,20,27,1,9,16
17839,9938,248,0,0.833333,2,2,5.5,1,22,20,4,5,4
18013,9177,255,0,0.8,3,1,8.4,1,29,21,5,6,5
18432,9616,269,0,1,0,0,6.8,1,7,28,2,5,1
15820,9927,183,0,0.833333,2,0,4.4,0,7,21,3,2,1
